Date,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,DD,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WBA,WMT
2013-01-15,14.949228286743164,66.13168334960938,53.020965576171875,64.47491455078125,72.99475860595703,43.662498474121094,15.472065925598145,75.59710693359375,46.445556640625,37.458282470703125,115.31160736083984,51.43712615966797,52.2144775390625,126.02594757080078,16.445655822753906,55.47995376586914,35.36037063598633,27.43757438659668,69.9663314819336,73.61341857910156,29.983198165893555,22.499835968017578,24.07819938659668,52.49105453491211,60.230159759521484,46.12022399902344,37.4925422668457,26.950368881225586,30.08222007751465,55.45425033569336
2013-01-16,15.569754600524902,65.54093933105469,52.898799896240234,62.296138763427734,72.62853240966797,42.40999984741211,15.508931159973145,75.95028686523438,46.84555435180664,36.98579788208008,119.9891128540039,51.364749908447266,52.09736251831055,126.08483123779297,16.618532180786133,55.64093780517578,35.71894073486328,27.43757438659668,69.65284729003906,73.84796142578125,29.752397537231445,22.359270095825195,24.11859703063965,52.5076904296875,60.22219467163086,46.154632568359375,37.434139251708984,26.654996871948242,30.1511173248291,55.639163970947266
2013-01-17,15.464849472045898,65.24555206298828,53.0035285949707,63.06708908081055,73.01762390136719,42.782501220703125,15.449938774108887,76.46343994140625,47.64556121826172,37.1506233215332,119.92102813720703,52.321895599365234,52.5501823425293,126.77881622314453,17.046968460083008,55.88628005981445,35.429039001464844,27.5772705078125,70.15747833251953,74.21117401123047,29.899261474609375,22.532915115356445,24.006376266479492,52.75759506225586,60.501182556152344,46.791133880615234,37.359344482421875,27.053115844726562,30.128149032592773,55.349727630615234
2013-01-18,15.382396697998047,63.79981231689453,52.165809631347656,62.88273239135742,74.4825668334961,42.505001068115234,15.501564025878906,76.79663848876953,47.5819206237793,37.13961410522461,122.8465576171875,52.65972900390625,52.940555572509766,127.31565856933594,15.972131729125977,56.139251708984375,35.44429016113281,27.716949462890625,70.53976440429688,74.71055603027344,30.06014060974121,22.532915115356445,23.921096801757812,52.962059020996094,60.82798767089844,46.92876052856445,36.98313522338867,27.316387176513672,30.013334274291992,55.63111877441406
2013-01-22,15.52914810180664,64.74032592773438,51.83420944213867,62.14529800415039,74.5588607788086,41.72249984741211,15.39094352722168,77.24312591552734,47.93647003173828,37.30443572998047,124.12226104736328,52.88494110107422,53.40117263793945,128.36965942382812,15.912006378173828,55.72526931762695,35.50531768798828,27.297887802124023,71.06731414794922,75.1569595336914,30.213993072509766,22.450223922729492,24.006376266479492,52.9696159362793,62.13526153564453,48.18453598022461,37.1654167175293,27.57323455810547,30.2276554107666,55.93659973144531
2013-01-23,15.8134126663208,64.56932830810547,51.424049377441406,62.25423812866211,73.89506530761719,42.60499954223633,15.206576347351074,76.64337158203125,49.045562744140625,37.44729232788086,123.79057312011719,53.45600891113281,53.29967498779297,134.02609252929688,15.866903305053711,55.84793472290039,35.268829345703125,27.297887802124023,71.47254943847656,75.27802276611328,29.9482364654541,22.830596923828125,23.831315994262695,53.53000259399414,61.88814163208008,48.089935302734375,37.1654167175293,27.476919174194336,30.250627517700195,55.8642463684082
2013-01-24,13.859540939331055,64.21953582763672,51.74692916870117,63.11736297607422,73.70431518554688,43.0724983215332,15.501564025878906,76.96988677978516,49.045562744140625,37.83187484741211,123.28031921386719,54.1718635559082,53.27625274658203,133.82974243164062,15.7466459274292,56.03955841064453,35.37561798095703,27.283184051513672,71.34254455566406,75.41423034667969,30.07413101196289,22.847135543823242,24.17695426940918,53.325538635253906,62.246856689453125,48.3565673828125,37.28458023071289,27.348493576049805,30.189382553100586,56.105430603027344
2013-01-25,13.532819747924805,64.84138488769531,51.921470642089844,62.87437057495117,72.92607116699219,43.46500015258789,15.597432136535645,77.43635559082031,49.43647003173828,37.996681213378906,122.85501861572266,54.54991149902344,53.34651184082031,134.1897735595703,15.75415325164795,56.668209075927734,35.97832489013672,27.239076614379883,71.65602111816406,76.11034393310547,30.395851135253906,23.053861618041992,24.935571670532227,55.46855926513672,62.45412063598633,48.20174026489258,37.350006103515625,27.399864196777344,30.365442276000977,55.47032928466797
2013-01-28,13.838930130004883,66.52806854248047,51.54623794555664,62.01120376586914,74.35285186767578,44.51750183105469,15.53105640411377,77.32976531982422,49.41828155517578,37.82087326049805,122.59139251708984,54.35686492919922,53.80714416503906,134.16358947753906,15.821805953979492,56.43824005126953,35.58159637451172,27.209665298461914,72.14535522460938,76.15572357177734,30.02515411376953,23.07866859436035,24.46424102783203,55.862327575683594,61.65700149536133,48.00392532348633,36.53449249267578,27.464073181152344,30.694578170776367,55.751708984375
2013-01-29,14.098584175109863,67.30537414550781,51.87784957885742,61.717918395996094,75.23030090332031,43.67250061035156,15.324567794799805,78.10943603515625,49.08192825317383,38.16152572631836,125.1002426147461,54.05122375488281,53.939857482910156,133.48927307128906,15.99467945098877,57.043880462646484,35.94780731201172,27.511096954345703,72.57352447509766,77.03340911865234,30.535720825195312,23.161359786987305,24.203887939453125,56.79373550415039,62.02366638183594,48.408172607421875,36.606937408447266,27.932842254638672,30.66396141052246,56.18581008911133
2013-01-30,14.054286003112793,66.3648681640625,51.77311325073242,62.50564193725586,75.26841735839844,43.07500076293945,15.177071571350098,77.60296630859375,48.90010070800781,38.02965545654297,125.14276885986328,54.08339309692383,53.61195373535156,133.240478515625,16.062320709228516,56.79853439331055,35.95542907714844,27.56991195678711,72.38237762451172,76.26923370361328,30.423810958862305,23.029050827026367,24.06473731994629,56.85431671142578,61.84033203125,48.23615646362305,36.221370697021484,28.00347328186035,30.518524169921875,56.073265075683594
2013-01-31,14.01305866241455,66.42704010009766,51.31935501098633,61.90227508544922,75.07006072998047,43.032501220703125,15.16970157623291,76.73664093017578,48.9819221496582,35.38153076171875,125.74653625488281,53.82600402832031,53.27625274658203,132.94589233398438,15.814292907714844,56.668209075927734,35.8944091796875,27.378772735595703,72.85641479492188,76.08004760742188,30.24897575378418,22.698293685913086,24.262243270874023,56.9149055480957,62.54179382324219,47.48783493041992,36.89902877807617,28.00347328186035,30.587417602539062,56.23402786254883
2013-02-01,13.955528259277344,67.0799560546875,52.27923583984375,62.74028396606445,75.90935516357422,43.76499938964844,15.361442565917969,77.63631439208984,49.62738037109375,35.81006622314453,127.48149871826172,54.13166046142578,53.986698150634766,134.32725524902344,16.054813385009766,56.867530822753906,36.50472640991211,27.599313735961914,73.36101531982422,76.8442611694336,29.255823135375977,23.095205307006836,24.105133056640625,57.49038314819336,63.681671142578125,47.96950912475586,37.05089569091797,28.613513946533203,30.855329513549805,56.66816329956055
2013-02-04,13.60788345336914,66.64468383789062,51.842918395996094,63.02519607543945,74.97089385986328,43.189998626708984,15.354066848754883,76.76997375488281,49.0001106262207,35.304622650146484,125.45744323730469,53.375579833984375,53.52606964111328,133.41726684570312,15.904486656188965,56.813865661621094,36.37502670288086,27.459630966186523,72.32884979248047,76.24652099609375,28.570417404174805,22.690019607543945,24.087175369262695,56.9830436706543,62.175113677978516,47.95230484008789,36.60459899902344,28.58781623840332,30.625694274902344,55.97678756713867
2013-02-05,14.085354804992676,67.25872802734375,52.9337158203125,63.59499740600586,75.10820007324219,43.099998474121094,15.545804977416992,77.17646026611328,49.35464859008789,35.502410888671875,127.94921875,53.39969253540039,54.55662536621094,132.76258850097656,16.090612411499023,57.235504150390625,37.22185516357422,28.040441513061523,72.56588745117188,76.7912826538086,28.976064682006836,22.739633560180664,24.190418243408203,57.32380676269531,62.6932373046875,49.68975830078125,37.27756881713867,28.613513946533203,31.63608169555664,56.89326477050781
2013-02-06,14.070280075073242,67.30537414550781,52.84645462036133,63.930213928222656,74.5436019897461,42.82500076293945,15.626932144165039,77.24312591552734,49.56373977661133,35.74414825439453,128.51907348632812,53.62492370605469,54.58786392211914,132.15774536132812,15.946273803710938,57.79512023925781,37.08451843261719,28.16542625427246,72.68821716308594,77.69924926757812,28.73826789855957,22.607332229614258,24.31161880493164,57.66458511352539,62.94036102294922,49.354331970214844,37.57900619506836,28.735509872436523,31.720285415649414,57.327392578125
2013-02-07,14.488646507263184,66.24052429199219,54.22520065307617,64.8855209350586,73.33045959472656,42.51250076293945,15.56055736541748,76.65001678466797,49.41828155517578,35.38153076171875,127.78765869140625,53.33535385131836,54.939186096191406,131.31625366210938,15.809517860412598,57.54215621948242,36.79462432861328,28.606538772583008,72.351806640625,77.34364318847656,28.675325393676758,22.557716369628906,24.54503631591797,57.66458511352539,63.06790542602539,49.07047653198242,36.70039367675781,28.549280166625977,31.620784759521484,57.26308822631836
2013-02-08,14.697827339172363,67.44525909423828,53.928504943847656,64.15647888183594,73.89506530761719,42.48749923706055,15.604806900024414,77.06320190429688,49.691017150878906,35.62326431274414,128.92724609375,53.89839553833008,55.06410598754883,132.59165954589844,15.953869819641113,57.86414337158203,37.099788665771484,28.50360870361328,72.5353012084961,77.67657470703125,28.801210403442383,22.780986785888672,24.504640579223633,57.36167526245117,62.86064529418945,49.663970947265625,36.873321533203125,28.478647232055664,31.68967056274414,57.46406173706055
2013-02-11,14.850996971130371,66.36677551269531,54.08557891845703,63.578269958496094,73.70431518554688,42.657501220703125,15.685927391052246,77.06320190429688,49.772830963134766,35.68918991088867,129.4714813232422,53.39165115356445,54.72057342529297,131.5923614501953,15.976661682128906,57.81047439575195,37.122676849365234,28.385982513427734,72.76466369628906,77.64632415771484,28.94108772277832,23.03731346130371,24.78744125366211,57.4071044921875,63.13962936401367,49.13068389892578,36.529823303222656,28.459383010864258,31.750911712646484,57.39973831176758
2013-02-12,14.478742599487305,66.06981658935547,54.27756118774414,63.678829193115234,74.17737579345703,43.09000015258789,15.464682579040527,77.63631439208984,49.954654693603516,35.996856689453125,131.06185913085938,54.147743225097656,54.97822952270508,131.51344299316406,16.098207473754883,58.10943603515625,37.48884582519531,27.614028930664062,72.71114349365234,78.28189086914062,28.990034103393555,23.053861618041992,24.729080200195312,57.53584289550781,63.689640045166016,49.036075592041016,36.639644622802734,28.536449432373047,32.11066818237305,57.39973831176758
2013-02-13,14.451202392578125,66.3824234008789,54.1902961730957,63.0673828125,73.53646087646484,43.07500076293945,15.590056419372559,77.58928680419922,49.963741302490234,36.260581970214844,131.41055297851562,54.252288818359375,54.790855407714844,131.54632568359375,16.143798828125,58.00212860107422,37.137939453125,27.35670280456543,71.87010955810547,78.30853271484375,28.780237197875977,23.177900314331055,24.491174697875977,57.97503662109375,63.761383056640625,49.225303649902344,36.2415657043457,28.58781623840332,31.960424423217773,57.391685485839844
2013-02-14,14.438207626342773,66.21051025390625,54.399723052978516,63.19388198852539,73.29994201660156,43.6150016784668,15.479435920715332,77.71017456054688,49.89101791381836,35.70018768310547,132.6096649169922,54.16381072998047,54.72057342529297,131.2570343017578,16.128602981567383,58.11711883544922,37.549888610839844,27.08468246459961,71.53370666503906,78.24760437011719,28.80821418762207,23.186166763305664,24.518102645874023,58.14165115356445,64.04036712646484,49.07047653198242,36.52490997314453,28.465810775756836,32.25322723388672,56.9334716796875
2013-02-15,14.239239692687988,65.34298706054688,53.832523345947266,63.278202056884766,72.94895935058594,43.75749969482422,15.479435920715332,77.20647430419922,50.554656982421875,35.33757781982422,131.81024169921875,54.3086051940918,54.73619842529297,132.1314239501953,16.04503059387207,58.38541793823242,37.29051208496094,27.511096954345703,71.79366302490234,78.59020233154297,28.969066619873047,23.161359786987305,24.666236877441406,57.95990753173828,64.0802230834961,49.30270767211914,36.995582580566406,28.510759353637695,31.706157684326172,55.71150588989258
2013-02-19,14.23397445678711,65.74940490722656,54.347381591796875,62.957725524902344,72.94135284423828,43.70750045776367,15.826051712036133,77.85118865966797,50.66374206542969,35.38153076171875,134.9228515625,54.332740783691406,55.37639236450195,131.697509765625,16.02223777770996,58.99871826171875,37.725364685058594,27.69489860534668,71.75543212890625,79.31344604492188,29.528589248657227,23.386470794677734,24.450775146484375,58.59597396850586,64.24762725830078,48.73502731323242,36.906578063964844,28.574974060058594,32.12992858886719,55.27739334106445
